message_id,conversation_id,timestamp,direction,sender_type,text
msg_00914,conv_0185,2026-06-19 11:51:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00915,conv_0185,2026-06-19 11:53:00,incoming,client,"Хорошо, жду менеджера."
msg_00756,conv_0154,2026-06-19 12:43:00,incoming,client,Добрый день. Сколько примерно стоит Interior dry cleaning на Tesla Model 3?
msg_00757,conv_0154,2026-06-19 12:46:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00758,conv_0154,2026-06-19 13:03:00,incoming,client,"Понял, спасибо."
msg_00759,conv_0154,2026-06-19 13:05:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00760,conv_0154,2026-06-19 13:07:00,incoming,client,"Отлично, тогда на связи."
msg_00864,conv_0175,2026-06-19 13:44:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_00865,conv_0175,2026-06-19 13:47:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_00866,conv_0175,2026-06-19 14:04:00,incoming,client,"Хорошо, жду менеджера."
msg_00867,conv_0175,2026-06-19 14:06:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00101,conv_0020,2026-06-19 14:31:00,incoming,client,"Здравствуйте. Нужно записаться на Detailing wash, машина Geely Monjaro."
msg_00102,conv_0020,2026-06-19 14:34:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00103,conv_0020,2026-06-19 14:51:00,incoming,client,"Хорошо, жду менеджера."
msg_00104,conv_0020,2026-06-19 14:53:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00105,conv_0020,2026-06-19 14:55:00,incoming,client,"Спасибо, подумаю и напишу."
msg_01172,conv_0238,2026-06-19 15:26:00,incoming,client,"Здравствуйте. Нужно перенести запись, не успеваю приехать."
msg_01173,conv_0238,2026-06-19 15:29:00,outgoing,bot,"Понял. Я передам менеджеру запрос на перенос, он проверит запись и подтвердит."
msg_00995,conv_0202,2026-06-19 15:39:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_00996,conv_0202,2026-06-19 15:42:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_01174,conv_0238,2026-06-19 15:46:00,incoming,client,"Хорошо, жду менеджера."
msg_01175,conv_0238,2026-06-19 15:48:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_01176,conv_0238,2026-06-19 15:50:00,incoming,client,"Понял, спасибо."
msg_01177,conv_0238,2026-06-19 15:52:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00997,conv_0202,2026-06-19 15:59:00,incoming,client,"Хорошо, жду менеджера."
msg_00998,conv_0202,2026-06-19 16:01:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00197,conv_0040,2026-06-19 16:35:00,incoming,client,"Здравствуйте. Нужно записаться на Ceramic coating, машина BMW X5."
msg_00198,conv_0040,2026-06-19 16:38:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00527,conv_0108,2026-06-19 16:42:00,incoming,client,"Здравствуйте. Нужно записаться на Paint correction, машина Porsche Macan."
msg_00528,conv_0108,2026-06-19 16:45:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00199,conv_0040,2026-06-19 16:55:00,incoming,client,"Отлично, тогда на связи."
msg_00200,conv_0040,2026-06-19 16:57:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00201,conv_0040,2026-06-19 16:59:00,incoming,client,"Понял, спасибо."
msg_00529,conv_0108,2026-06-19 17:02:00,incoming,client,"Понял, спасибо."
msg_00530,conv_0108,2026-06-19 17:04:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00531,conv_0108,2026-06-19 17:06:00,incoming,client,"Отлично, тогда на связи."
msg_00129,conv_0026,2026-06-19 17:50:00,incoming,client,"Здравствуйте. Нужно записаться на Paint correction, машина Toyota Camry."
msg_00130,conv_0026,2026-06-19 17:53:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00469,conv_0096,2026-06-19 17:58:00,incoming,client,"Здравствуйте. Нужно записаться на Chrome delete, машина Honda Accord 8."
msg_00470,conv_0096,2026-06-19 18:01:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00131,conv_0026,2026-06-19 18:10:00,incoming,client,"Понял, спасибо."
msg_00132,conv_0026,2026-06-19 18:12:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00471,conv_0096,2026-06-19 18:18:00,incoming,client,"Понял, спасибо."
msg_00472,conv_0096,2026-06-19 18:20:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00125,conv_0025,2026-06-19 18:41:00,incoming,client,"Здравствуйте. Нужно записаться на Interior dry cleaning, машина Lexus RX."
msg_00126,conv_0025,2026-06-19 18:44:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00127,conv_0025,2026-06-19 19:01:00,incoming,client,"Хорошо, жду менеджера."
msg_00128,conv_0025,2026-06-19 19:03:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00698,conv_0142,2026-06-19 19:17:00,incoming,client,Добрый день. Сколько примерно стоит Interior dry cleaning на Porsche Macan?
msg_00699,conv_0142,2026-06-19 19:20:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00700,conv_0142,2026-06-19 19:37:00,incoming,client,"Хорошо, жду менеджера."
msg_00701,conv_0142,2026-06-19 19:39:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_01116,conv_0227,2026-06-19 19:54:00,incoming,client,"Здравствуйте. Нужно перенести запись, не успеваю приехать."
msg_01117,conv_0227,2026-06-19 19:57:00,outgoing,bot,"Понял. Я передам менеджеру запрос на перенос, он проверит запись и подтвердит."
msg_01118,conv_0227,2026-06-19 20:14:00,incoming,client,"Отлично, тогда на связи."
msg_01119,conv_0227,2026-06-19 20:16:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_01120,conv_0227,2026-06-19 20:18:00,incoming,client,"Спасибо, подумаю и напишу."
msg_01135,conv_0231,2026-06-20 09:41:00,incoming,client,"Здравствуйте. Нужно перенести запись, не успеваю приехать."
msg_01136,conv_0231,2026-06-20 09:44:00,outgoing,bot,"Понял. Я передам менеджеру запрос на перенос, он проверит запись и подтвердит."
msg_00096,conv_0019,2026-06-20 10:01:00,incoming,client,"Здравствуйте. Нужно записаться на Chrome delete, машина Mercedes-Benz E-Class."
msg_01137,conv_0231,2026-06-20 10:01:00,incoming,client,"Хорошо, жду менеджера."
msg_01138,conv_0231,2026-06-20 10:03:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00097,conv_0019,2026-06-20 10:04:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_01139,conv_0231,2026-06-20 10:05:00,incoming,client,"Понял, спасибо."
msg_00098,conv_0019,2026-06-20 10:21:00,incoming,client,"Отлично, тогда на связи."
msg_00099,conv_0019,2026-06-20 10:23:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00100,conv_0019,2026-06-20 10:25:00,incoming,client,"Отлично, тогда на связи."
msg_00449,conv_0092,2026-06-20 11:40:00,incoming,client,"Здравствуйте. Нужно записаться на Paint correction, машина Toyota Camry."
msg_00450,conv_0092,2026-06-20 11:43:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00272,conv_0055,2026-06-20 11:49:00,incoming,client,"Здравствуйте. Нужно записаться на Full PPF wrap, машина Porsche Macan."
msg_00273,conv_0055,2026-06-20 11:52:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00451,conv_0092,2026-06-20 12:00:00,incoming,client,"Понял, спасибо."
msg_00452,conv_0092,2026-06-20 12:02:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00274,conv_0055,2026-06-20 12:09:00,incoming,client,"Понял, спасибо."
msg_00275,conv_0055,2026-06-20 12:11:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00276,conv_0055,2026-06-20 12:13:00,incoming,client,"Понял, спасибо."
msg_00277,conv_0055,2026-06-20 12:15:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00783,conv_0159,2026-06-20 12:56:00,incoming,client,Добрый день. Сколько примерно стоит Detailing wash на Tesla Model 3?
msg_00784,conv_0159,2026-06-20 12:59:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00785,conv_0159,2026-06-20 13:16:00,incoming,client,"Отлично, тогда на связи."
msg_00786,conv_0159,2026-06-20 13:18:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00787,conv_0159,2026-06-20 13:20:00,incoming,client,"Хорошо, жду менеджера."
msg_00788,conv_0159,2026-06-20 13:22:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00565,conv_0116,2026-06-20 14:52:00,incoming,client,"Здравствуйте. Нужно записаться на PPF elements, машина Mazda CX-5."
msg_00566,conv_0116,2026-06-20 14:55:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00567,conv_0116,2026-06-20 15:12:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00568,conv_0116,2026-06-20 15:14:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00251,conv_0051,2026-06-20 16:30:00,incoming,client,"Здравствуйте. Нужно записаться на Paint correction, машина Mazda CX-5."
msg_00252,conv_0051,2026-06-20 16:33:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00723,conv_0147,2026-06-20 16:49:00,incoming,client,Добрый день. Сколько примерно стоит Paint correction на Audi A6?
msg_00253,conv_0051,2026-06-20 16:50:00,incoming,client,"Хорошо, жду менеджера."
msg_00254,conv_0051,2026-06-20 16:52:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00724,conv_0147,2026-06-20 16:52:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00255,conv_0051,2026-06-20 16:54:00,incoming,client,"Понял, спасибо."
msg_00256,conv_0051,2026-06-20 16:56:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00725,conv_0147,2026-06-20 17:09:00,incoming,client,"Хорошо, жду менеджера."
msg_00726,conv_0147,2026-06-20 17:11:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00727,conv_0147,2026-06-20 17:13:00,incoming,client,"Хорошо, жду менеджера."
msg_00586,conv_0120,2026-06-20 18:42:00,incoming,client,Добрый день. Сколько примерно стоит Ceramic coating на Kia K5?
msg_00587,conv_0120,2026-06-20 18:45:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00588,conv_0120,2026-06-20 19:02:00,incoming,client,"Понял, спасибо."
msg_00589,conv_0120,2026-06-20 19:04:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00590,conv_0120,2026-06-20 19:06:00,incoming,client,"Хорошо, жду менеджера."
msg_00591,conv_0120,2026-06-20 19:08:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00878,conv_0178,2026-06-21 09:11:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_00879,conv_0178,2026-06-21 09:14:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_00880,conv_0178,2026-06-21 09:31:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00881,conv_0178,2026-06-21 09:33:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00882,conv_0178,2026-06-21 09:35:00,incoming,client,"Отлично, тогда на связи."
msg_00229,conv_0047,2026-06-21 10:02:00,incoming,client,"Здравствуйте. Нужно записаться на Detailing wash, машина Toyota Camry."
msg_00230,conv_0047,2026-06-21 10:05:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00231,conv_0047,2026-06-21 10:22:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00232,conv_0047,2026-06-21 10:24:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00233,conv_0047,2026-06-21 10:26:00,incoming,client,"Хорошо, жду менеджера."
msg_00308,conv_0062,2026-06-21 10:52:00,incoming,client,"Здравствуйте. Нужно записаться на Chrome delete, машина Mazda CX-5."
msg_00309,conv_0062,2026-06-21 10:55:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00310,conv_0062,2026-06-21 11:12:00,incoming,client,"Понял, спасибо."
msg_00311,conv_0062,2026-06-21 11:14:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00350,conv_0071,2026-06-21 13:28:00,incoming,client,"Здравствуйте. Нужно записаться на Detailing wash, машина Toyota Camry."
msg_00351,conv_0071,2026-06-21 13:31:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00916,conv_0186,2026-06-21 13:46:00,incoming,client,"Здравствуйте. Подскажите, вы работаете в воскресенье?"
msg_00417,conv_0085,2026-06-21 13:47:00,incoming,client,"Здравствуйте. Нужно записаться на PPF elements, машина Mercedes-Benz E-Class."
msg_00352,conv_0071,2026-06-21 13:48:00,incoming,client,"Отлично, тогда на связи."
msg_00917,conv_0186,2026-06-21 13:49:00,outgoing,bot,"Да, работаем в воскресенье по предварительной записи."
msg_00353,conv_0071,2026-06-21 13:50:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00418,conv_0085,2026-06-21 13:50:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00918,conv_0186,2026-06-21 14:06:00,incoming,client,"Отлично, тогда на связи."
msg_00419,conv_0085,2026-06-21 14:07:00,incoming,client,"Понял, спасибо."
msg_00919,conv_0186,2026-06-21 14:08:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00420,conv_0085,2026-06-21 14:09:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00920,conv_0186,2026-06-21 14:10:00,incoming,client,"Отлично, тогда на связи."
msg_00421,conv_0085,2026-06-21 14:11:00,incoming,client,"Понял, спасибо."
msg_00921,conv_0186,2026-06-21 14:12:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00613,conv_0125,2026-06-21 17:32:00,incoming,client,Добрый день. Сколько примерно стоит Ceramic coating на Skoda Octavia?
msg_00477,conv_0098,2026-06-21 17:33:00,incoming,client,"Здравствуйте. Нужно записаться на Ceramic coating, машина Kia K5."
msg_00614,conv_0125,2026-06-21 17:35:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00478,conv_0098,2026-06-21 17:36:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00615,conv_0125,2026-06-21 17:52:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00479,conv_0098,2026-06-21 17:53:00,incoming,client,"Хорошо, жду менеджера."
msg_00616,conv_0125,2026-06-21 17:54:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00480,conv_0098,2026-06-21 17:55:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
msg_00617,conv_0125,2026-06-21 17:56:00,incoming,client,"Понял, спасибо."
msg_00501,conv_0103,2026-06-21 18:17:00,incoming,client,"Здравствуйте. Нужно записаться на Full PPF wrap, машина Mazda CX-5."
msg_00502,conv_0103,2026-06-21 18:20:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00503,conv_0103,2026-06-21 18:37:00,incoming,client,"Хорошо, жду менеджера."
msg_00504,conv_0103,2026-06-21 18:39:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00505,conv_0103,2026-06-21 18:41:00,incoming,client,"Хорошо, жду менеджера."
msg_00506,conv_0103,2026-06-21 18:43:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00742,conv_0151,2026-06-21 18:51:00,incoming,client,Добрый день. Сколько примерно стоит Window tinting на Mercedes-Benz E-Class?
msg_00015,conv_0004,2026-06-21 18:54:00,incoming,client,"Здравствуйте. Нужно записаться на Detailing wash, машина Toyota Camry."
msg_00743,conv_0151,2026-06-21 18:54:00,outgoing,bot,"Сориентирую по цене, но сначала уточню авто и объём работ."
msg_00016,conv_0004,2026-06-21 18:57:00,outgoing,bot,Добрый день. Уточню пару деталей и передам менеджеру полную заявку.
msg_00744,conv_0151,2026-06-21 19:11:00,incoming,client,"Понял, спасибо."
msg_00745,conv_0151,2026-06-21 19:13:00,outgoing,bot,"Да, передал информацию менеджеру."
msg_00017,conv_0004,2026-06-21 19:14:00,incoming,client,"Отлично, тогда на связи."
msg_00746,conv_0151,2026-06-21 19:15:00,incoming,client,"Спасибо, подумаю и напишу."
msg_00018,conv_0004,2026-06-21 19:16:00,outgoing,bot,"Хорошо, если появятся вопросы — напишите."
msg_00019,conv_0004,2026-06-21 19:18:00,incoming,client,"Отлично, тогда на связи."
msg_00020,conv_0004,2026-06-21 19:20:00,outgoing,bot,Менеджер проверит детали и свяжется с вами.
